t,u,e
130.6001,1.20090410077,-0.113785221728
130.7001,1.20028197243,-0.113811789281
130.8001,1.1996595384,-0.113838443152
130.9001,1.19903683189,-0.113865166584
131.0001,1.19841388663,-0.113891942574
131.1001,1.19779073646,-0.113918754019
131.2001,1.197167417,-0.113945583152
131.3001,1.19654396405,-0.113972412091
131.4001,1.19592041403,-0.113999222694
131.5001,1.19529680396,-0.114025996575
131.6001,1.1946731711,-0.114052715209
131.7001,1.1940495515,-0.114079360332
131.8001,1.19342598446,-0.114105912725
131.9001,1.19280250859,-0.114132353302
132.0001,1.19217916291,-0.114158662824
132.1001,1.19155598676,-0.114184821909
132.2001,1.19093301984,-0.114210811048
132.3001,1.19031030214,-0.114236610622
132.4001,1.18968787393,-0.114262200913
132.5001,1.18906577569,-0.114287562119
132.6001,1.18844404815,-0.114312674371
132.7001,1.18782273221,-0.114337517748
132.8001,1.18720186894,-0.114362072279
132.9001,1.18658150614,-0.114386316842
133.0001,1.18596168129,-0.114410232094
133.1001,1.18534243632,-0.114433797933
133.2001,1.18472381332,-0.114456994268
133.3001,1.18410585443,-0.114479801026
133.4001,1.18348860185,-0.114502198167
133.5001,1.18287209784,-0.114524165701
133.6001,1.18225638463,-0.114545683699
133.7001,1.18164150446,-0.114566732308
133.8001,1.18102749953,-0.114587291766
133.9001,1.18041441193,-0.114607342413
134.0001,1.17980228371,-0.114626864708
134.1001,1.17919114541,-0.114645841959
134.2001,1.17858104329,-0.114664253825
134.3001,1.17797201984,-0.114682080984
134.4001,1.17736411541,-0.114699304752
134.5001,1.17675737002,-0.114715906658
134.6001,1.17615182334,-0.114731868456
134.7001,1.17554751468,-0.114747172141
134.8001,1.1749444829,-0.114761799964
134.9001,1.17434276645,-0.114775734447
135.0001,1.17374240328,-0.114788958399
135.1001,1.17314343087,-0.114801454928
135.2001,1.17254588615,-0.114813207458
135.3001,1.17194981085,-0.114824196514
135.4001,1.17135524047,-0.114834406373
135.5001,1.17076220839,-0.11484382256
135.6001,1.17017074966,-0.114852429586
135.7001,1.16958089869,-0.114860212323
